speaker,file_id,wav_path,ann_path
EBVS,arctic_a0320,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0320.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0320.TextGrid
YBAA,arctic_a0003,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0003.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0003.TextGrid
HJK,arctic_a0096,data/l2arctic_release_v5.0/HJK/wav/arctic_a0096.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0096.TextGrid
NCC,arctic_a0013,data/l2arctic_release_v5.0/NCC/wav/arctic_a0013.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0013.TextGrid
ZHAA,arctic_a0089,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0089.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0089.TextGrid
ASI,arctic_a0030,data/l2arctic_release_v5.0/ASI/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0030.TextGrid
RRBI,arctic_a0246,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0246.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0246.TextGrid
ZHAA,arctic_a0092,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0092.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0092.TextGrid
PNV,arctic_b0019,data/l2arctic_release_v5.0/PNV/wav/arctic_b0019.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_b0019.TextGrid
YBAA,arctic_a0042,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0042.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0042.TextGrid
HJK,arctic_a0134,data/l2arctic_release_v5.0/HJK/wav/arctic_a0134.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0134.TextGrid
MBMPS,arctic_a0003,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0003.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0003.TextGrid
NJS,arctic_a0030,data/l2arctic_release_v5.0/NJS/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0030.TextGrid
RRBI,arctic_a0045,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0045.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0045.TextGrid
RRBI,arctic_a0051,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0051.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0051.TextGrid
YKWK,arctic_a0030,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0030.TextGrid
ERMS,arctic_a0063,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0063.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0063.TextGrid
TNI,arctic_a0416,data/l2arctic_release_v5.0/TNI/wav/arctic_a0416.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0416.TextGrid
RRBI,arctic_a0094,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0094.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0094.TextGrid
HQTV,arctic_a0065,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0065.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0065.TextGrid
NCC,arctic_a0120,data/l2arctic_release_v5.0/NCC/wav/arctic_a0120.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0120.TextGrid
ZHAA,arctic_a0052,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0052.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0052.TextGrid
HKK,arctic_a0271,data/l2arctic_release_v5.0/HKK/wav/arctic_a0271.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0271.TextGrid
PNV,arctic_a0378,data/l2arctic_release_v5.0/PNV/wav/arctic_a0378.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0378.TextGrid
LXC,arctic_a0107,data/l2arctic_release_v5.0/LXC/wav/arctic_a0107.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0107.TextGrid
TXHC,arctic_b0189,data/l2arctic_release_v5.0/TXHC/wav/arctic_b0189.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_b0189.TextGrid
NCC,arctic_a0052,data/l2arctic_release_v5.0/NCC/wav/arctic_a0052.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0052.TextGrid
SVBI,arctic_a0052,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0052.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0052.TextGrid
ZHAA,arctic_b0469,data/l2arctic_release_v5.0/ZHAA/wav/arctic_b0469.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_b0469.TextGrid
SKA,arctic_a0024,data/l2arctic_release_v5.0/SKA/wav/arctic_a0024.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0024.TextGrid
PNV,arctic_a0046,data/l2arctic_release_v5.0/PNV/wav/arctic_a0046.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0046.TextGrid
TNI,arctic_a0040,data/l2arctic_release_v5.0/TNI/wav/arctic_a0040.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0040.TextGrid
YBAA,arctic_b0307,data/l2arctic_release_v5.0/YBAA/wav/arctic_b0307.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_b0307.TextGrid
BWC,arctic_a0089,data/l2arctic_release_v5.0/BWC/wav/arctic_a0089.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0089.TextGrid
NCC,arctic_a0040,data/l2arctic_release_v5.0/NCC/wav/arctic_a0040.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0040.TextGrid
ABA,arctic_a0053,data/l2arctic_release_v5.0/ABA/wav/arctic_a0053.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0053.TextGrid
NJS,arctic_a0094,data/l2arctic_release_v5.0/NJS/wav/arctic_a0094.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0094.TextGrid
MBMPS,arctic_b0042,data/l2arctic_release_v5.0/MBMPS/wav/arctic_b0042.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_b0042.TextGrid
YDCK,arctic_b0197,data/l2arctic_release_v5.0/YDCK/wav/arctic_b0197.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_b0197.TextGrid
HQTV,arctic_a0082,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0082.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0082.TextGrid
TNI,arctic_a0126,data/l2arctic_release_v5.0/TNI/wav/arctic_a0126.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0126.TextGrid
HQTV,arctic_a0036,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0036.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0036.TextGrid
BWC,arctic_a0075,data/l2arctic_release_v5.0/BWC/wav/arctic_a0075.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0075.TextGrid
HJK,arctic_a0144,data/l2arctic_release_v5.0/HJK/wav/arctic_a0144.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0144.TextGrid
YBAA,arctic_b0103,data/l2arctic_release_v5.0/YBAA/wav/arctic_b0103.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_b0103.TextGrid
RRBI,arctic_b0047,data/l2arctic_release_v5.0/RRBI/wav/arctic_b0047.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_b0047.TextGrid
YBAA,arctic_b0428,data/l2arctic_release_v5.0/YBAA/wav/arctic_b0428.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_b0428.TextGrid
HJK,arctic_a0018,data/l2arctic_release_v5.0/HJK/wav/arctic_a0018.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0018.TextGrid
TXHC,arctic_a0052,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0052.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0052.TextGrid
SVBI,arctic_a0139,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0139.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0139.TextGrid
NJS,arctic_a0073,data/l2arctic_release_v5.0/NJS/wav/arctic_a0073.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0073.TextGrid
SKA,arctic_a0031,data/l2arctic_release_v5.0/SKA/wav/arctic_a0031.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0031.TextGrid
HKK,arctic_a0011,data/l2arctic_release_v5.0/HKK/wav/arctic_a0011.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0011.TextGrid
HKK,arctic_a0272,data/l2arctic_release_v5.0/HKK/wav/arctic_a0272.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0272.TextGrid
HKK,arctic_a0128,data/l2arctic_release_v5.0/HKK/wav/arctic_a0128.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0128.TextGrid
BWC,arctic_a0136,data/l2arctic_release_v5.0/BWC/wav/arctic_a0136.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0136.TextGrid
MBMPS,arctic_b0187,data/l2arctic_release_v5.0/MBMPS/wav/arctic_b0187.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_b0187.TextGrid
NJS,arctic_a0054,data/l2arctic_release_v5.0/NJS/wav/arctic_a0054.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0054.TextGrid
BWC,arctic_a0134,data/l2arctic_release_v5.0/BWC/wav/arctic_a0134.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0134.TextGrid
NCC,arctic_a0122,data/l2arctic_release_v5.0/NCC/wav/arctic_a0122.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0122.TextGrid
YDCK,arctic_a0345,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0345.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0345.TextGrid
HKK,arctic_b0047,data/l2arctic_release_v5.0/HKK/wav/arctic_b0047.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_b0047.TextGrid
YDCK,arctic_b0304,data/l2arctic_release_v5.0/YDCK/wav/arctic_b0304.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_b0304.TextGrid
YBAA,arctic_b0438,data/l2arctic_release_v5.0/YBAA/wav/arctic_b0438.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_b0438.TextGrid
HJK,arctic_a0178,data/l2arctic_release_v5.0/HJK/wav/arctic_a0178.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0178.TextGrid
YKWK,arctic_a0064,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0064.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0064.TextGrid
SKA,arctic_a0129,data/l2arctic_release_v5.0/SKA/wav/arctic_a0129.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0129.TextGrid
NCC,arctic_a0108,data/l2arctic_release_v5.0/NCC/wav/arctic_a0108.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0108.TextGrid
ABA,arctic_a0106,data/l2arctic_release_v5.0/ABA/wav/arctic_a0106.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0106.TextGrid
THV,arctic_a0108,data/l2arctic_release_v5.0/THV/wav/arctic_a0108.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0108.TextGrid
ABA,arctic_a0117,data/l2arctic_release_v5.0/ABA/wav/arctic_a0117.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0117.TextGrid
BWC,arctic_a0094,data/l2arctic_release_v5.0/BWC/wav/arctic_a0094.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0094.TextGrid
HJK,arctic_a0042,data/l2arctic_release_v5.0/HJK/wav/arctic_a0042.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0042.TextGrid
EBVS,arctic_a0082,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0082.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0082.TextGrid
LXC,arctic_b0479,data/l2arctic_release_v5.0/LXC/wav/arctic_b0479.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_b0479.TextGrid
SVBI,arctic_a0127,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0127.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0127.TextGrid
YDCK,arctic_a0079,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0079.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0079.TextGrid
YKWK,arctic_a0364,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0364.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0364.TextGrid
HKK,arctic_a0065,data/l2arctic_release_v5.0/HKK/wav/arctic_a0065.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0065.TextGrid
TNI,arctic_a0102,data/l2arctic_release_v5.0/TNI/wav/arctic_a0102.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0102.TextGrid
SVBI,arctic_b0073,data/l2arctic_release_v5.0/SVBI/wav/arctic_b0073.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_b0073.TextGrid
TXHC,arctic_a0030,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0030.TextGrid
ZHAA,arctic_a0120,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0120.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0120.TextGrid
THV,arctic_a0051,data/l2arctic_release_v5.0/THV/wav/arctic_a0051.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0051.TextGrid
ABA,arctic_a0027,data/l2arctic_release_v5.0/ABA/wav/arctic_a0027.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0027.TextGrid
PNV,arctic_b0534,data/l2arctic_release_v5.0/PNV/wav/arctic_b0534.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_b0534.TextGrid
SKA,arctic_a0529,data/l2arctic_release_v5.0/SKA/wav/arctic_a0529.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0529.TextGrid
YDCK,arctic_a0111,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0111.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0111.TextGrid
NCC,arctic_b0476,data/l2arctic_release_v5.0/NCC/wav/arctic_b0476.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_b0476.TextGrid
PNV,arctic_b0415,data/l2arctic_release_v5.0/PNV/wav/arctic_b0415.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_b0415.TextGrid
MBMPS,arctic_a0102,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0102.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0102.TextGrid
MBMPS,arctic_a0023,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0023.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0023.TextGrid
YBAA,arctic_a0026,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0026.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0026.TextGrid
BWC,arctic_b0358,data/l2arctic_release_v5.0/BWC/wav/arctic_b0358.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_b0358.TextGrid
ASI,arctic_b0371,data/l2arctic_release_v5.0/ASI/wav/arctic_b0371.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_b0371.TextGrid
LXC,arctic_b0400,data/l2arctic_release_v5.0/LXC/wav/arctic_b0400.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_b0400.TextGrid
LXC,arctic_a0063,data/l2arctic_release_v5.0/LXC/wav/arctic_a0063.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0063.TextGrid
YDCK,arctic_a0112,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0112.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0112.TextGrid
NCC,arctic_a0103,data/l2arctic_release_v5.0/NCC/wav/arctic_a0103.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0103.TextGrid
TNI,arctic_a0365,data/l2arctic_release_v5.0/TNI/wav/arctic_a0365.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0365.TextGrid
HQTV,arctic_b0358,data/l2arctic_release_v5.0/HQTV/wav/arctic_b0358.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_b0358.TextGrid
ERMS,arctic_a0053,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0053.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0053.TextGrid
RRBI,arctic_b0433,data/l2arctic_release_v5.0/RRBI/wav/arctic_b0433.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_b0433.TextGrid
ASI,arctic_b0396,data/l2arctic_release_v5.0/ASI/wav/arctic_b0396.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_b0396.TextGrid
BWC,arctic_b0393,data/l2arctic_release_v5.0/BWC/wav/arctic_b0393.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_b0393.TextGrid
YDCK,arctic_a0117,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0117.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0117.TextGrid
PNV,arctic_a0126,data/l2arctic_release_v5.0/PNV/wav/arctic_a0126.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0126.TextGrid
HQTV,arctic_b0106,data/l2arctic_release_v5.0/HQTV/wav/arctic_b0106.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_b0106.TextGrid
LXC,arctic_a0025,data/l2arctic_release_v5.0/LXC/wav/arctic_a0025.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0025.TextGrid
ABA,arctic_a0037,data/l2arctic_release_v5.0/ABA/wav/arctic_a0037.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0037.TextGrid
YKWK,arctic_a0086,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0086.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0086.TextGrid
HKK,arctic_a0078,data/l2arctic_release_v5.0/HKK/wav/arctic_a0078.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0078.TextGrid
NJS,arctic_a0127,data/l2arctic_release_v5.0/NJS/wav/arctic_a0127.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0127.TextGrid
EBVS,arctic_a0111,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0111.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0111.TextGrid
THV,arctic_a0003,data/l2arctic_release_v5.0/THV/wav/arctic_a0003.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0003.TextGrid
LXC,arctic_b0531,data/l2arctic_release_v5.0/LXC/wav/arctic_b0531.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_b0531.TextGrid
PNV,arctic_a0081,data/l2arctic_release_v5.0/PNV/wav/arctic_a0081.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0081.TextGrid
EBVS,arctic_a0116,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0116.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0116.TextGrid
ASI,arctic_a0121,data/l2arctic_release_v5.0/ASI/wav/arctic_a0121.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0121.TextGrid
HQTV,arctic_a0123,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0123.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0123.TextGrid
YDCK,arctic_a0026,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0026.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0026.TextGrid
LXC,arctic_a0127,data/l2arctic_release_v5.0/LXC/wav/arctic_a0127.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0127.TextGrid
YKWK,arctic_a0054,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0054.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0054.TextGrid
RRBI,arctic_b0411,data/l2arctic_release_v5.0/RRBI/wav/arctic_b0411.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_b0411.TextGrid
THV,arctic_b0201,data/l2arctic_release_v5.0/THV/wav/arctic_b0201.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_b0201.TextGrid
YKWK,arctic_a0105,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0105.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0105.TextGrid
LXC,arctic_a0032,data/l2arctic_release_v5.0/LXC/wav/arctic_a0032.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0032.TextGrid
HQTV,arctic_a0076,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0076.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0076.TextGrid
HJK,arctic_b0266,data/l2arctic_release_v5.0/HJK/wav/arctic_b0266.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_b0266.TextGrid
HKK,arctic_a0003,data/l2arctic_release_v5.0/HKK/wav/arctic_a0003.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0003.TextGrid
NCC,arctic_a0113,data/l2arctic_release_v5.0/NCC/wav/arctic_a0113.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0113.TextGrid
PNV,arctic_a0093,data/l2arctic_release_v5.0/PNV/wav/arctic_a0093.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0093.TextGrid
YDCK,arctic_a0063,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0063.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0063.TextGrid
HQTV,arctic_a0006,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0006.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid
LXC,arctic_a0064,data/l2arctic_release_v5.0/LXC/wav/arctic_a0064.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0064.TextGrid
NJS,arctic_a0062,data/l2arctic_release_v5.0/NJS/wav/arctic_a0062.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0062.TextGrid
ERMS,arctic_a0102,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0102.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0102.TextGrid
SVBI,arctic_a0136,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0136.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0136.TextGrid
MBMPS,arctic_a0082,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0082.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0082.TextGrid
RRBI,arctic_a0052,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0052.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0052.TextGrid
HKK,arctic_a0036,data/l2arctic_release_v5.0/HKK/wav/arctic_a0036.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0036.TextGrid
ASI,arctic_b0017,data/l2arctic_release_v5.0/ASI/wav/arctic_b0017.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_b0017.TextGrid
ASI,arctic_a0047,data/l2arctic_release_v5.0/ASI/wav/arctic_a0047.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0047.TextGrid
YBAA,arctic_a0081,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0081.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0081.TextGrid
ABA,arctic_a0300,data/l2arctic_release_v5.0/ABA/wav/arctic_a0300.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0300.TextGrid
PNV,arctic_a0128,data/l2arctic_release_v5.0/PNV/wav/arctic_a0128.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0128.TextGrid
RRBI,arctic_a0092,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0092.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0092.TextGrid
PNV,arctic_a0003,data/l2arctic_release_v5.0/PNV/wav/arctic_a0003.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0003.TextGrid
TLV,arctic_a0121,data/l2arctic_release_v5.0/TLV/wav/arctic_a0121.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0121.TextGrid
HKK,arctic_a0148,data/l2arctic_release_v5.0/HKK/wav/arctic_a0148.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0148.TextGrid
YDCK,arctic_a0067,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0067.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0067.TextGrid
TNI,arctic_a0129,data/l2arctic_release_v5.0/TNI/wav/arctic_a0129.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0129.TextGrid
MBMPS,arctic_a0064,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0064.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0064.TextGrid
SKA,arctic_b0534,data/l2arctic_release_v5.0/SKA/wav/arctic_b0534.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_b0534.TextGrid
ZHAA,arctic_a0047,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0047.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0047.TextGrid
SKA,arctic_a0501,data/l2arctic_release_v5.0/SKA/wav/arctic_a0501.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0501.TextGrid
THV,arctic_a0098,data/l2arctic_release_v5.0/THV/wav/arctic_a0098.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0098.TextGrid
ASI,arctic_a0059,data/l2arctic_release_v5.0/ASI/wav/arctic_a0059.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0059.TextGrid
TXHC,arctic_a0081,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0081.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0081.TextGrid
PNV,arctic_a0037,data/l2arctic_release_v5.0/PNV/wav/arctic_a0037.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0037.TextGrid
YBAA,arctic_a0129,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0129.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0129.TextGrid
ERMS,arctic_a0139,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0139.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0139.TextGrid
RRBI,arctic_a0037,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0037.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0037.TextGrid
EBVS,arctic_a0112,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0112.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0112.TextGrid
NCC,arctic_a0021,data/l2arctic_release_v5.0/NCC/wav/arctic_a0021.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0021.TextGrid
THV,arctic_a0076,data/l2arctic_release_v5.0/THV/wav/arctic_a0076.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0076.TextGrid
NJS,arctic_a0120,data/l2arctic_release_v5.0/NJS/wav/arctic_a0120.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0120.TextGrid
